Binomial,Sex,VolumeUVS,VolumeVS,LociUVS,LociVS,MidpointLat,Temp,Precip,NPP,SolarRad,UVB,BodyMass,Dichro,ForestDep,FruitNect,Migratory,GroundNest,Territorial,CoexistSpp,MatingSys
Melidectes_belfordi,M,0.00086808,0.000389055,89.71514878,64.8049379,-7.44019115,204.29087,3180.566731,13688.39537,199696.7116,5450.473939,19605.38671,0,1,0,0,0,1,176.5,0
Melidectes_belfordi,F,0.000795451,0.000499592,95,72,-7.44019115,204.29087,3180.566731,13688.39537,199696.7116,5450.473939,19605.38671,0,1,0,0,0,1,176.5,0
Melidectes_fuscus,M,0.000262582,0.000246691,42.70831301,38.34057903,-7.046731986,195.7929623,3244.400735,13566.82384,197123.1439,5479.545383,6407.11457,0,1,0,0,0,1,176.8148148,NA
Melidectes_fuscus,F,0.000345868,0.000306622,51.67449529,42.55793713,-7.046731986,195.7929623,3244.400735,13566.82384,197123.1439,5479.545383,6407.11457,0,1,0,0,0,1,176.8148148,NA
Melidectes_ochromelas,M,0.000864702,0.00050839,78.10527096,63.65948708,-6.404972009,224.1910147,2847.786471,12345.7467,208617.339,5332.453383,13903.83887,0,1,0,0,0,1,168.6046512,0
Melidectes_ochromelas,F,0.00070548,0.000524574,65.39951182,53.53929044,-6.404972009,224.1910147,2847.786471,12345.7467,208617.339,5332.453383,13903.83887,0,1,0,0,0,1,168.6046512,0
Melidectes_sclateri,M,0.000850482,0.000623239,75.67916458,58.92761399,-13.35846038,255.3192631,3497.095881,10758.90418,231966.2817,5173.839856,15894.75646,0,1,0,1,0,1,24,NA
Melidectes_sclateri,F,0.00064689,0.000460687,80.5322839,67.18357615,-13.35846038,255.3192631,3497.095881,10758.90418,231966.2817,5173.839856,15894.75646,0,1,0,1,0,1,24,NA
Melidectes_torquatus,M,0.00067263,0.000572286,88.90626836,72.96764689,-6.895173667,216.0027544,3138.765242,13375.2507,201025.3373,5395.656247,6384.188815,0,1,0,0,0,1,171.8671329,0
Melidectes_torquatus,F,0.000649859,0.000408049,81.92760813,67.93708136,-6.895173667,216.0027544,3138.765242,13375.2507,201025.3373,5395.656247,6384.188815,0,1,0,0,0,1,171.8671329,0
Melilestes_megarhynchus,M,0.000404493,0.000288977,68.2069818,55.25938089,-6.325037921,245.384347,2981.748325,12628.53278,205968.7027,5498.385266,6007.864899,0,1,0,0,0,1,126.855615,0
Melilestes_megarhynchus,F,0.000357168,0.000310376,63.48554035,54.54590303,-6.325037921,245.384347,2981.748325,12628.53278,205968.7027,5498.385266,6007.864899,0,1,0,0,0,1,126.855615,0
Meliphaga_albilineata,M,0.000521014,0.000381331,64.98445388,54.97574688,-17.74482402,270.5614216,1221.755667,3912.294731,256882.0342,5516.974558,1462.355686,0,1,0,0,0,1,80.25757576,NA
Meliphaga_albilineata,F,0.000663033,0.00043249,73.95894972,58.56172412,-17.74482402,270.5614216,1221.755667,3912.294731,256882.0342,5516.974558,1462.355686,0,1,0,0,0,1,80.25757576,NA
Meliphaga_analoga,M,0.000913748,0.000803183,95.31940505,68.54464563,-6.693001443,249.027825,2927.417482,12640.85997,207623.8754,5488.091236,1178.429104,0,1,0,0,0,1,121.1304348,0
Meliphaga_analoga,F,0.000696566,0.000443848,87.25595124,61.20881585,-6.693001443,249.027825,2927.417482,12640.85997,207623.8754,5488.091236,1178.429104,0,1,0,0,0,1,121.1304348,0
Meliphaga_aruensis,M,0.000519933,0.000324342,80.92326218,56.54610276,-6.692175977,248.2991472,2927.095117,12521.68795,207701.0945,5489.30639,1843.993607,0,1,0,0,0,1,118.4633028,NA
Meliphaga_aruensis,F,0.000918252,0.000576478,86.94469555,58.40286312,-6.692175977,248.2991472,2927.095117,12521.68795,207701.0945,5489.30639,1843.993607,0,1,0,0,0,1,118.4633028,NA
Meliphaga_gracilis,M,0.000630119,0.000362168,84.11336734,59.51610797,-12.90633272,254.3188447,2200.960171,10777.51757,226792.067,5312.6716,508.9978853,0,1,0,0,0,1,107.5531915,0
Meliphaga_gracilis,F,0.00069513,0.000432656,88.64276276,61.63740841,-12.90633272,254.3188447,2200.960171,10777.51757,226792.067,5312.6716,508.9978853,0,1,0,0,0,1,107.5531915,0
Meliphaga_lewinii,M,0.000794741,0.000449834,105.5825518,69.79751006,-33.26862751,186.4332727,983.2038361,8486.176963,222128.8718,4064.261235,3265.356869,0,1,1,0,0,1,112.6462396,0
Meliphaga_lewinii,F,0.000986445,0.000531524,114.5584581,72.23994025,-33.26862751,186.4332727,983.2038361,8486.176963,222128.8718,4064.261235,3265.356869,0,1,1,0,0,1,112.6462396,0
Meliphaga_mimikae,M,0.000576549,0.000379645,82.15003268,60.08506453,-8.715603238,228.9360824,3429.049574,13973.93185,207332.9807,5377.269563,1959.414362,0,1,0,0,0,1,160.297619,NA
Meliphaga_mimikae,F,0.000825254,0.00051463,93.51523482,67.31168361,-8.715603238,228.9360824,3429.049574,13973.93185,207332.9807,5377.269563,1959.414362,0,1,0,0,0,1,160.297619,NA
Meliphaga_notata,M,0.00055373,0.000419324,92.19829629,63.81194799,-18.62653267,250.4060235,1583.233005,7950.243412,239291.0494,5197.201274,1883.120083,0,1,0,1,0,1,104.373494,0
Meliphaga_notata,F,0.0008803,0.000486395,89.89106161,60.85696128,-18.62653267,250.4060235,1583.233005,7950.243412,239291.0494,5197.201274,1883.120083,0,1,0,1,0,1,104.373494,0
Meliphaga_orientalis,M,0.000666041,0.000363351,92,67,-6.249369472,229.1672982,3069.091802,13020.32996,202507.6435,5471.095537,785.8855418,0,1,1,0,0,1,153.6090909,NA
Meliphaga_orientalis,F,0.00123936,0.000719435,95.4777461,66.88049043,-6.249369472,229.1672982,3069.091802,13020.32996,202507.6435,5471.095537,785.8855418,0,1,1,0,0,1,153.6090909,NA
Melipotes_fumigatus,M,0.000213753,0.000165375,56.19743237,40.3305935,-7.032373424,215.878056,3143.009724,13611.7479,200726.6107,5455.165999,11768.86814,0,1,1,0,0,1,167.6521739,0
Melipotes_fumigatus,F,0.000582157,0.000490457,63.96400971,52.89763081,-7.032373424,215.878056,3143.009724,13611.7479,200726.6107,5455.165999,11768.86814,0,1,1,0,0,1,167.6521739,0
Melithreptus_affinis,M,0.000829589,0.000514708,95.48821917,73.48469228,-48.76803485,111.2153884,1208.759317,13028.05363,170535.7631,2598.853321,510.5640137,0,1,0,0,0,1,42.74468085,NA
Melithreptus_affinis,F,0.00118706,0.000777494,92.10863152,68.8839604,-48.76803485,111.2153884,1208.759317,13028.05363,170535.7631,2598.853321,510.5640137,0,1,0,0,0,1,42.74468085,NA
Melithreptus_albogularis,M,0.000869547,0.000520747,110.5916331,79.03913032,-21.87633993,249.5911119,1047.884483,5132.807725,247591.0747,5133.776872,251.5468209,0,1,0,0,0,1,88.02885822,0
Melithreptus_albogularis,F,0.000892865,0.000621837,109.0247117,81.25025483,-21.87633993,249.5911119,1047.884483,5132.807725,247591.0747,5133.776872,251.5468209,0,1,0,0,0,1,88.02885822,0
Melithreptus_brevirostris,M,0.00095915,0.000649627,88.38519165,64.33853812,-38.2742741,173.9622563,563.4962268,5199.806947,222612.6547,3763.494817,341.740786,0,1,0,0,0,1,91.7308086,0
Melithreptus_brevirostris,F,0.000655279,0.000394109,84.24714628,62.61748568,-38.2742741,173.9622563,563.4962268,5199.806947,222612.6547,3763.494817,341.740786,0,1,0,0,0,1,91.7308086,0
Melithreptus_gularis,M,0.001150667,0.00077641,110.4922839,84.54660548,-28.49662989,227.7501608,629.8607715,3149.917469,247728.3878,4741.987861,927.5403234,0,1,1,0,0,1,80.07828134,NA
Melithreptus_gularis,F,0.001012986,0.000747922,122.214886,93.98928503,-28.49662989,227.7501608,629.8607715,3149.917469,247728.3878,4741.987861,927.5403234,0,1,1,0,0,1,80.07828134,NA
Melithreptus_lunatus,M,0.001282379,0.000919696,119.9465039,90.27258919,-36.91491199,174.9431953,744.9739091,6791.720083,219442.2626,3816.065996,436.2860833,0,1,0,0,0,1,100.8642473,0
Melithreptus_lunatus,F,0.000873018,0.000492098,104.7375152,80.62838457,-36.91491199,174.9431953,744.9739091,6791.720083,219442.2626,3816.065996,436.2860833,0,1,0,0,0,1,100.8642473,0
Melitograis_gilolensis,M,0.000438745,0.000316324,62.17156781,50.76788016,0.891539619,260.1471677,2055.094695,8414.384402,207511.0204,5624.993807,9749.538239,0,1,0,0,0,1,38.03571429,NA
Melitograis_gilolensis,F,0.000325016,0.000269889,57.21555806,51.27798987,0.891539619,260.1471677,2055.094695,8414.384402,207511.0204,5624.993807,9749.538239,0,1,0,0,0,1,38.03571429,NA
Melocichla_mentalis,M,0.000597723,0.0006165,73.94066342,65.16800719,-0.829647406,238.6426013,1327.841072,6985.362165,203656.5755,5554.97069,3180.898974,0,0,0,0,0,1,148.1777088,NA
Melocichla_mentalis,F,0.000558372,0.000527963,74.96852012,63.84058633,-0.829647406,238.6426013,1327.841072,6985.362165,203656.5755,5554.97069,3180.898974,0,0,0,0,0,1,148.1777088,NA
Melophus_lathami,M,0.000902473,0.000722079,111.3749192,95.01754062,30.50552484,201.455093,1372.2418,6234.705664,196434.5777,4261.668719,1220.35627,1,0,0,1,0,1,152.1006254,NA
Melophus_lathami,F,0.000447214,0.000362939,70.39665962,58.94910866,30.50552484,201.455093,1372.2418,6234.705664,196434.5777,4261.668719,1220.35627,1,0,0,1,0,1,152.1006254,NA
Melopyrrha_nigra,M,0.001032824,0.000661715,76.4852927,60.4814021,26.9347495,251.764777,1292.722466,9788.243098,235727.4734,4698.080688,501.20804,0.4,1,0,0,0,1,22.90123457,NA
Melopyrrha_nigra,F,0.000663869,0.000498342,60.59702963,49.37610758,26.9347495,251.764777,1292.722466,9788.243098,235727.4734,4698.080688,501.20804,0.4,1,0,0,0,1,22.90123457,NA
Melospiza_georgiana,M,0.000509826,0.000492887,87.48010432,75.94640728,56.33453751,14.12976497,725.2861503,4703.68307,143473.4182,1754.722748,600.9236161,0.2,0,0,1,0,1,67.19000704,0
Melospiza_georgiana,F,0.000589602,0.000503751,82.92726002,67.86912544,56.33453751,14.12976497,725.2861503,4703.68307,143473.4182,1754.722748,600.9236161,0.2,0,0,1,0,1,67.19000704,0
Melospiza_lincolnii,M,0.000636674,0.00041598,66.49399761,56.95965135,58.02296582,-1.224896189,690.1536139,3877.997905,138939.3648,1708.60443,644.7668417,0,0,0,1,0,1,63.03372029,0
Melospiza_lincolnii,F,0.000599998,0.000542136,76.26133487,60.96226278,58.02296582,-1.224896189,690.1536139,3877.997905,138939.3648,1708.60443,644.7668417,0,0,0,1,0,1,63.03372029,0
Melospiza_melodia,M,0.000792391,0.000572544,74.07540403,59.03072229,53.05054025,49.39627931,731.2059203,4430.337348,157642.2577,2174.029222,1221.639746,0,0,0,1,0,1,72.25883337,0
Melospiza_melodia,F,0.00120418,0.000932387,78.59203238,67.64550232,53.05054025,49.39627931,731.2059203,4430.337348,157642.2577,2174.029222,1221.639746,0,0,0,1,0,1,72.25883337,0
Melozone_biarcuata,M,0.001006542,0.000824137,87.82644858,72.82053872,18.94799123,225.3956434,2017.251273,9523.846637,230432.7834,5142.247523,2636.33144,0,1,0,0,0,1,142.3387097,NA
Melozone_biarcuata,F,0.000824941,0.00078298,89.98518275,74.29109833,18.94799123,225.3956434,2017.251273,9523.846637,230432.7834,5142.247523,2636.33144,0,1,0,0,0,1,142.3387097,NA
Melozone_cabanisi,M,0.000685031,0.000560268,78.23722432,69.20543689,12.64153962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melozone_cabanisi,F,0.000633568,0.000642842,82.90355843,74.93997598,12.64153962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melozone_kieneri,M,0.001001471,0.000904823,89.31579939,72.01793535,25.55998882,210.3308862,1034.392024,7389.106794,216309.3482,5164.166985,4527.3034,0,1,0,0,1,1,112.7860963,0
Melozone_kieneri,F,0.00071064,0.000670299,83.25224468,69.99523777,25.55998882,210.3308862,1034.392024,7389.106794,216309.3482,5164.166985,4527.3034,0,1,0,0,1,1,112.7860963,0
Melozone_leucotis,M,0.001289126,0.00088008,110.7704587,88.21161194,17.68941196,228.8732765,1891.517464,8753.812809,231660.8051,5121.706122,4857.091936,0,1,0,0,0,1,150.5957447,NA
Melozone_leucotis,F,0.001373217,0.000985059,108.8024365,87.61670414,17.68941196,228.8732765,1891.517464,8753.812809,231660.8051,5121.706122,4857.091936,0,1,0,0,0,1,150.5957447,NA
Menura_alberti,M,0.000344775,0.000407866,81,61,-34.99734927,173.680514,1008.83103,10768.7119,214690.6704,3827.378947,6808191.029,0.2,1,0,0,0,1,128.9444444,NA
Menura_alberti,F,0.000565773,0.000733201,87,69,-34.99734927,173.680514,1008.83103,10768.7119,214690.6704,3827.378947,6808191.029,0.2,1,0,0,0,1,128.9444444,NA
Menura_novaehollandiae,M,0.000751135,0.000613633,73.4982993,56.68333088,-39.37161828,152.7531549,962.7625321,10134.46051,206915.7441,3483.400269,7585661.535,0.2,1,0,0,0,1,118.1929825,1
Menura_novaehollandiae,F,0.000351431,0.000326364,68.73863542,55.99107072,-39.37161828,152.7531549,962.7625321,10134.46051,206915.7441,3483.400269,7585661.535,0.2,1,0,0,0,1,118.1929825,1
Merulaxis_ater,M,0.000646433,0.000526802,67.690472,54.22176685,-26.69035693,210.799192,1419.37006,12553.86656,175520.1858,4350.09532,3599.190526,1,1,0,0,0,1,255.7586207,NA
Merulaxis_ater,F,0.000794535,0.00080346,77.44644236,69.53818442,-26.69035693,210.799192,1419.37006,12553.86656,175520.1858,4350.09532,3599.190526,1,1,0,0,0,1,255.7586207,NA
Metabolus_rugensis,M,0.000361593,0.000252453,55.40744251,42.04077672,9.391539619,274.3758729,3508.537124,4234.032931,216904.0535,5619.774993,8938.069329,1,1,0,0,0,1,6,NA
Metabolus_rugensis,F,0.000419647,0.000309768,46.9893605,39.49683532,9.391539619,274.3758729,3508.537124,4234.032931,216904.0535,5619.774993,8938.069329,1,1,0,0,0,1,6,NA
Microbates_cinereiventris,M,0.001573681,0.001232138,98.8407807,83.01601278,-0.456512329,233.8204526,2704.713389,12874.75078,181763.8349,5222.949023,299.5976483,0,1,0,0,0,1,281.5168831,NA
Microbates_cinereiventris,F,0.001583325,0.001179596,104.3740537,87.22257713,-0.456512329,233.8204526,2704.713389,12874.75078,181763.8349,5222.949023,299.5976483,0,1,0,0,0,1,281.5168831,NA
Microcerculus_bambla,M,0.001191884,0.000942971,97.21470844,85.64991993,1.557355946,257.4027157,2346.966914,10188.9922,194499.0932,5606.33549,890.6115745,0,1,0,0,0,1,259.8290816,NA
Microcerculus_bambla,F,0.001249226,0.000917687,104.9223916,90.39268743,1.557355946,257.4027157,2346.966914,10188.9922,194499.0932,5606.33549,890.6115745,0,1,0,0,0,1,259.8290816,NA
Microcerculus_philomela,M,0.001675088,0.001231935,96,79.89993742,18.21008801,245.1112829,2467.928484,10570.27202,229915.2837,4916.022945,755.2212997,0,1,0,0,0,1,162.5806452,NA
Microcerculus_philomela,F,0.001452804,0.001113667,92,76,18.21008801,245.1112829,2467.928484,10570.27202,229915.2837,4916.022945,755.2212997,0,1,0,0,0,1,162.5806452,NA
Microcerculus_ustulatus,M,0.000828912,0.000634298,95.16580463,75.84548478,5.366848261,246.5269281,2607.094864,10380.1921,197839.3694,5628.773039,1107.955807,0,1,0,0,0,1,276.7777778,NA
Microcerculus_ustulatus,F,0.001392968,0.001170955,121,93,5.366848261,246.5269281,2607.094864,10380.1921,197839.3694,5628.773039,1107.955807,0,1,0,0,0,1,276.7777778,NA
Microeca_fascinans,M,0.00047411,0.000385633,56.65888398,44.73823333,-31.54997135,211.0247453,560.9533954,3403.706924,242324.116,4458.846141,469.9780132,0,1,0,1,0,1,78.70593014,0
Microeca_fascinans,F,0.000313125,0.000306075,60.76032442,47.51478764,-31.54997135,211.0247453,560.9533954,3403.706924,242324.116,4458.846141,469.9780132,0,1,0,1,0,1,78.70593014,0
Microeca_flavigaster,M,0.001115317,0.000716743,107.2670999,78.19281685,-13.99821395,253.5839089,1989.705691,8842.401558,230637.585,5395.068885,311.3188754,0,1,0,0,0,1,103.9001297,0
Microeca_flavigaster,F,0.001042966,0.000620832,109.3047053,77.28940397,-13.99821395,253.5839089,1989.705691,8842.401558,230637.585,5395.068885,311.3188754,0,1,0,0,0,1,103.9001297,0
Microeca_flavovirescens,M,0.001351904,0.000868146,103.3099033,73.4891773,-6.707751161,247.2184027,2929.681816,12679.47999,207191.301,5489.854912,510.5640137,0,1,0,0,0,1,121.822695,0
Microeca_flavovirescens,F,0.001440519,0.001014183,118.9432679,87.23580719,-6.707751161,247.2184027,2929.681816,12679.47999,207191.301,5489.854912,510.5640137,0,1,0,0,0,1,121.822695,0
Microeca_hemixantha,M,0.001129287,0.00068261,137,107,-9.508460381,270.3828942,1924.147367,10692.18695,227414.9035,5511.020275,410.9031986,0,1,0,0,0,1,38,NA
Microeca_hemixantha,F,0.000876353,0.000524058,141,98,-9.508460381,270.3828942,1924.147367,10692.18695,227414.9035,5511.020275,410.9031986,0,1,0,0,0,1,38,NA
Microeca_papuana,M,0.001996545,0.001384527,161.9389599,126.4087256,-6.504143834,213.5181601,3092.962309,13243.34271,199853.9915,5406.667579,464.7594264,0,1,0,0,0,1,169.3741007,0
Microeca_papuana,F,0.001454437,0.001005319,140.7721787,104.7130487,-6.504143834,213.5181601,3092.962309,13243.34271,199853.9915,5406.667579,464.7594264,0,1,0,0,0,1,169.3741007,0
Microrhopias_quixensis,M,0.001003326,0.000816381,63.65685487,57.44526613,-3.351766251,253.6507018,2338.857063,10504.40796,181842.654,5278.130464,116.6440953,0.6,1,0,0,0,1,255.9917611,NA
Microrhopias_quixensis,F,0.001438897,0.001267031,106.8856612,98.28405715,-3.351766251,253.6507018,2338.857063,10504.40796,181842.654,5278.130464,116.6440953,0.6,1,0,0,0,1,255.9917611,NA
Miliaria_calandra,M,0.00051283,0.000329955,63.89207069,46.59098845,49.56938331,110.9433665,570.1428489,4791.802914,170830.4408,2625.179436,7613.139681,0,0,0,1,1,1,74.96569513,1
Miliaria_calandra,F,0.000564885,0.000365014,66.21418023,50.18067964,49.56938331,110.9433665,570.1428489,4791.802914,170830.4408,2625.179436,7613.139681,0,0,0,1,1,1,74.96569513,1
Mimus_dorsalis,M,0.000301655,0.000236438,67.99264666,48.37354649,-25.33442192,125.2643367,564.1096885,6051.158702,208623.0937,6482.846144,11815.16326,0,0,0,0,0,1,135.9230769,NA
Mimus_dorsalis,F,0.000318143,0.000244704,64.28445971,44.56267732,-25.33442192,125.2643367,564.1096885,6051.158702,208623.0937,6482.846144,11815.16326,0,0,0,0,0,1,135.9230769,NA
Mimus_gilvus,M,0.000392898,0.000285686,53.83902679,38.2786534,7.07147188,249.4625634,1863.297822,8768.387047,208844.917,5422.778876,8934.111988,0,1,0,0,0,1,197.5419136,NA
Mimus_gilvus,F,0.000367816,0.000302147,53.77685696,36.25437125,7.07147188,249.4625634,1863.297822,8768.387047,208844.917,5422.778876,8934.111988,0,1,0,0,0,1,197.5419136,NA
Mimus_gundlachii,M,0.000459143,0.000325039,52.2824863,37.61004711,29.21185212,253.5688403,1008.914371,8607.413448,229564.1213,4618.079418,15911.20536,0,1,0,0,0,1,16.703125,NA
Mimus_gundlachii,F,0.000319095,0.00022739,50.32481862,38.77982442,29.21185212,253.5688403,1008.914371,8607.413448,229564.1213,4618.079418,15911.20536,0,1,0,0,0,1,16.703125,NA
Mimus_longicaudatus,M,0.000289989,0.000190219,47.58231342,35.23864128,-10.84294314,183.542846,385.3805729,5872.016233,188176.4423,6255.010673,15801.72786,0,1,0,0,0,1,105.1862069,NA
Mimus_longicaudatus,F,0.000289385,0.000230502,49.87703115,32.64260804,-10.84294314,183.542846,385.3805729,5872.016233,188176.4423,6255.010673,15801.72786,0,1,0,0,0,1,105.1862069,NA
Mimus_macdonaldi,M,0.000209343,0.000172306,41.95235393,27.98213716,-1.608460381,227.4877516,718.9708602,5110.166575,197862.7918,5922.248635,17849.79246,0,1,0,0,0,1,6,NA
Mimus_macdonaldi,F,0.00024371,0.000187511,47.33813789,35.11256277,-1.608460381,227.4877516,718.9708602,5110.166575,197862.7918,5922.248635,17849.79246,0,1,0,0,0,1,6,NA
Mimus_melanotis,M,0.000234135,0.000154501,44.86378563,31.87975708,-1.108460381,229.7105416,765.5048989,4524.111568,196187.253,5858.878354,8366.950873,0,1,0,0,0,1,9,NA
Mimus_melanotis,F,0.000208909,0.000147825,44.99259137,33.5757549,-1.108460381,229.7105416,765.5048989,4524.111568,196187.253,5858.878354,8366.950873,0,1,0,0,0,1,9,NA
Mimus_parvulus,M,0.000239087,0.000170265,49.4554236,35.62680303,-0.400127047,232.4464168,611.4775494,3534.717083,195287.8028,5979.463266,9600.526661,0,1,0,0,0,1,13.08333333,NA
Mimus_parvulus,F,0.000285975,0.000208512,43.0030645,33.36059991,-0.400127047,232.4464168,611.4775494,3534.717083,195287.8028,5979.463266,9600.526661,0,1,0,0,0,1,13.08333333,NA
Mimus_patagonicus,M,0.000404656,0.00034094,48.54472086,35.61682073,-45.8531087,120.9945491,391.7176924,2845.926025,180427.0287,3288.752892,11402.20319,0,0,0,1,0,1,62.46024465,NA
Mimus_patagonicus,F,0.000291069,0.000225816,50.8597969,41.5843352,-45.8531087,120.9945491,391.7176924,2845.926025,180427.0287,3288.752892,11402.20319,0,0,0,1,0,1,62.46024465,NA
Mimus_polyglottos,M,0.000325598,0.000236173,47.32400244,34.57834189,43.22710141,125.6419893,775.5917834,4875.173302,189380.0584,3205.3763,7613.139681,0,1,0,1,0,1,71.01919344,0
Mimus_polyglottos,F,0.000337159,0.000268301,46.84755193,36.24117899,43.22710141,125.6419893,775.5917834,4875.173302,189380.0584,3205.3763,7613.139681,0,1,0,1,0,1,71.01919344,0
Mimus_saturninus,M,0.000289617,0.000209189,47.81963561,34.1572874,-24.08791022,222.5310299,1223.156399,7389.230284,194180.991,4690.045993,14262.13566,0,1,0,1,0,1,168.2462783,NA
Mimus_saturninus,F,0.000291122,0.000219061,49.93163991,35.88233186,-24.08791022,222.5310299,1223.156399,7389.230284,194180.991,4690.045993,14262.13566,0,1,0,1,0,1,168.2462783,NA
Mimus_thenca,M,0.000347704,0.000352502,49.61030396,36.73934163,-42.29875889,110.3866331,956.2545469,7371.436542,188931.1307,3771.893346,15470.45956,0,0,0,1,0,1,41.00746269,NA
Mimus_thenca,F,0.000347295,0.000225667,47.72177,33.98066952,-42.29875889,110.3866331,956.2545469,7371.436542,188931.1307,3771.893346,15470.45956,0,0,0,1,0,1,41.00746269,NA
Mimus_trifasciatus,M,0.000160727,0.000145401,48.87459254,32.95954639,-1.608460381,230.299335,359.6090987,5801.651736,190993.7164,5905.981277,13741.76183,0,0,0,0,0,1,12,NA
Mimus_trifasciatus,F,0.000297914,0.000184606,46,31,-1.608460381,230.299335,359.6090987,5801.651736,190993.7164,5905.981277,13741.76183,0,0,0,0,0,1,12,NA
Mimus_triurus,M,0.000424097,0.000292935,60.85363097,44.91837053,-32.90984446,200.5577679,1000.749153,6829.272296,193485.3709,4159.39624,7151.446483,0,0,0,1,0,1,138.2221453,NA
Mimus_triurus,F,0.0003112,0.000210371,51.30485105,37.43960649,-32.90984446,200.5577679,1000.749153,6829.272296,193485.3709,4159.39624,7151.446483,0,0,0,1,0,1,138.2221453,NA
Minla_cyanouroptera,M,0.001910113,0.001582689,133.4455444,107.8195432,27.94787246,183.8938551,1515.328342,7594.540636,189047.6398,4529.983359,681.1038638,0,1,0,0,0,1,181.7032401,NA
Minla_cyanouroptera,F,0.002724343,0.00205595,141.5412358,116.7344404,27.94787246,183.8938551,1515.328342,7594.540636,189047.6398,4529.983359,681.1038638,0,1,0,0,0,1,181.7032401,NA
Minla_ignotincta,M,0.001044495,0.0008299,116.8493202,96.92849089,31.8762491,159.3512113,1480.209099,8156.194972,179850.7902,4312.852642,457.3614299,1,1,0,0,0,1,214.9449541,NA
Minla_ignotincta,F,0.000525607,0.000413769,80.58636873,61.74199058,31.8762491,159.3512113,1480.209099,8156.194972,179850.7902,4312.852642,457.3614299,1,1,0,0,0,1,214.9449541,NA
Minla_strigula,M,0.001282955,0.001007417,127.9260641,99.62123384,30.37137833,161.1162361,1523.729501,8087.412703,193185.8208,4823.607864,901.384901,0,1,0,0,0,1,224.8427419,NA
Minla_strigula,F,0.001703867,0.001504066,115.9446327,94.57799893,30.37137833,161.1162361,1523.729501,8087.412703,193185.8208,4823.607864,901.384901,0,1,0,0,0,1,224.8427419,NA
Mino_anais,M,0.003698282,0.002812921,178.6253308,153.6090607,-5.983911644,251.1285231,3118.090735,12839.97547,205735.9316,5545.221371,105652.6808,0,1,1,0,0,0,125.6064982,NA
Mino_anais,F,0.001915484,0.001553265,186.8095137,156.4017423,-5.983911644,251.1285231,3118.090735,12839.97547,205735.9316,5545.221371,105652.6808,0,1,1,0,0,0,125.6064982,NA
Mino_dumontii,M,0.001992453,0.001329312,138.4860512,119.8725731,-7.030941001,250.282787,3007.113361,12218.20688,211797.3809,5452.537626,239826.6019,0,1,1,0,0,0,103.5271318,0
Mino_dumontii,F,0.003151711,0.002207295,156.2153502,132.2557027,-7.030941001,250.282787,3007.113361,12218.20688,211797.3809,5452.537626,239826.6019,0,1,1,0,0,0,103.5271318,0
Mionectes_macconnelli,M,0.001333334,0.001008191,123,95,-2.467073186,257.2741892,2229.692939,10069.1289,189543.0566,5552.004373,400.58039,0,1,0,0,0,0,262.3864329,1
Mionectes_macconnelli,F,0.000731398,0.000640524,97.43715924,74.99333304,-2.467073186,257.2741892,2229.692939,10069.1289,189543.0566,5552.004373,400.58039,0,1,0,0,0,0,262.3864329,1
Mionectes_oleagineus,M,0.001414694,0.000934587,131.5112782,97.93428887,-2.327015019,252.4731504,2140.244862,9663.033724,188018.878,5328.911587,258.95936,0,1,1,0,0,0,232.5616404,NA
Mionectes_oleagineus,F,0.001221485,0.00072955,112.6410227,85.62709851,-2.327015019,252.4731504,2140.244862,9663.033724,188018.878,5328.911587,258.95936,0,1,1,0,0,0,232.5616404,NA
Mionectes_olivaceus,M,0.000711294,0.000566721,101.764161,78.98723289,1.397353573,225.2314012,2332.785572,11993.8314,190042.5682,5366.260224,535.1878064,0,1,1,0,0,0,274.3100775,NA
Mionectes_olivaceus,F,0.00075346,0.000713538,93.53074361,69.99285678,1.397353573,225.2314012,2332.785572,11993.8314,190042.5682,5366.260224,535.1878064,0,1,1,0,0,0,274.3100775,NA
Mionectes_rufiventris,M,0.000893179,0.00058708,114.6492146,85.14659823,-29.61760672,201.8047687,1495.180648,11610.82116,180462.0971,4279.561173,387.0472936,0,1,0,0,0,0,226.3272358,1
Mionectes_rufiventris,F,0.001000373,0.000713219,108.2636449,76.51326183,-29.61760672,201.8047687,1495.180648,11610.82116,180462.0971,4279.561173,387.0472936,0,1,0,0,0,0,226.3272358,1
Mionectes_striaticollis,M,0.000894531,0.000630252,97.11100764,73.4944232,-6.998570271,183.9402319,1907.261323,12995.49428,176719.5688,5865.072859,510.5640137,0,1,0,0,0,0,321.7216117,NA
Mionectes_striaticollis,F,0.001123701,0.000754165,119.3356611,79.09487973,-6.998570271,183.9402319,1907.261323,12995.49428,176719.5688,5865.072859,510.5640137,0,1,0,0,0,0,321.7216117,NA
Mirafra_affinis,M,0.00054552,0.000416591,59.89147047,50.9164337,19.68951942,266.1039265,1316.182472,4133.013025,236434.2398,5097.364097,1843.993607,0,1,0,1,0,1,78.96565657,NA
Mirafra_affinis,F,0.00053782,0.00046247,52.6263021,44.15920288,19.68951942,266.1039265,1316.182472,4133.013025,236434.2398,5097.364097,1843.993607,0,1,0,1,0,1,78.96565657,NA
